full_text,label
"cihh adik  saya saja  dapat  mbg tapi nasinya basi yang  rill basi sudah berlendir, adik  saya masih kelas 1 sd bayangin bocah segede begitu  ngerti apasih, untung sblmnya sudah dipesenin kalau  mau makan diliat dulu",Kualitas Pangan
di kira dapat  mbg langsung  pintar  apa ya kak,Anggaran
mbg kasih peluang anak di desa untuk sehat dan pintar lewat makanan gratis penuh gizi,Sasaran Penerima
"makan bergizi gratis bikin rakyat merasa  dimanja, tapi dalam arti yang baik",Sasaran Penerima
"di tempat saya, kepala sekolah dan wali murid nya berharap keri-ae (belakangan saja) dapat program mbg, malah kalau bisa dilewatkan. 🤣",Kualitas Pangan
"asli bang. kenapa since day 1 ada kasus keracunan mbg tuh tidak distop saja  begitu  buat diusut sampai tuntas ke akarnya, jadi tidak akan terulang lagi  masalah yang  sama.. ini malah terus-terusan dibiarkan, kualitas mbg sangat menurun drastis (walau starting pointnya juga sudah rendah, lol)",Tata Kelola
setelah mensos menghina siswa yang  sakit perut karena mbg sekarang presiden nya yang…… ah sudah lah….. indonesia malu 🫣,Kualitas Pangan
"ach saya  tidak percaya , coba diaudit kalori mbg berikut foto dan bon kuitansi yang  keracunan mbg , perlu juga diberi kompensasi karena  kelalaian pihak penyelenggara .. apalgi sampai  wafat , perlu ada dipidanakan ?",Tata Kelola
najis sangat  mbg,Lainnya
mbg ini create demand. akhirnya pemasok terdorong untuk lebih besar kapasitasnya. keren,Ekonomi
mbg lah bangsatt,Lainnya
prabowo naikkan anggaran mbg nyaris 100% jadi rp 335 triliun pada 2026 jumlah yang  cukup fantastis !!,Anggaran
"setuju bro, polling bisa disederhanakan atau di-skip kalau berat. fokus utama interaksi langsung via x live atau zoom bulanan, tanpa biaya tinggi – cukup platform gratis. buat mbg &amp; sekolah rakyat, integrasikan virtual untuk hemat ongkos. gimana kalau tambah segmen ""suara rakyat",Tata Kelola
"sikat saja  pak, dimulai dari mbg",Politik
"wkwkwk seru nih, mbg sudah jadi indikator makanan paling jelek wkwkwkk",Kualitas Pangan
"program makan bergizi gratis (mbg) hadir sebagai wujud nyata perhatian pemerintah terhadap pemenuhan gizi anak-anak. melalui makanan sehat dan gratis, anak-anak tidak hanya belajar dengan perut kenyang, tapi juga tumbuh kuat untuk meraih masa depan",Lainnya
mbg (makanan basi gaes),Kualitas Pangan
innalillahi 335t buat mbg saja ,Anggaran
baru kemarin  wen bicara  mbg bisa tingkatkan kemampuan siswa dalam matematika dan bahasa inggris eh yang terjadi malah keracunan massal pak pembantu kok gini amat,Kualitas Pangan
"ditemukan belatung di lauk mbg, dpr: ini kelalaian serius!",Kualitas Pangan
seragam sekolah tidak penting lebih penting mbg🤣🤣,Anggaran
"solusi buat ketimpangan gizi akhirnya hadir lewat mbg, makanan sehat gratis kini sampai ke mana saja",Distribusi
"untuk  tidak makan mbg dulu, bisa keracunan tuuh🤣🤣",Kualitas Pangan
"mbg nih dimasak sebelum dianter ke sekolah2 atau gimana deh, masa adik  saya keluh  terus  makanan nya bau",Kualitas Pangan
ayo dukung mbg untuk masa depan cerdas dan sehat,Sasaran Penerima
rembang luncurkan program makan bergizi gratis untuk cegah stunting pada ibu hamil dan balita,Sasaran Penerima
"kek nya kalau di desa ku belum  dapat  deh mbg ini, belum  kedengerean bocah2 pada cerita. kalau di kota nya si sudah sebagian sekolah itu pun sekolah atas sederajat belum  lain nya",Distribusi
"mubazir kalau  pelaksanaannya ngawur, bukan karena programnya. memang  harus dieval, tapi masa bantu makan anak2 dibilang bencana? lanjutkan mbg, jangan karena oknum jadi nyalahin semuanya.",Tata Kelola
mendukung makan bergizi gratis,Lainnya
"wkwkwk enakk cenah, segitu banyak yang  keracunan teh. mensos suruh mbg tiap hari coba kan katanya ‘makanan enak’",Kualitas Pangan
muak dengan  mbg,Lainnya
anak kalian di sekolah dapat program mbg ga?,Lainnya
"pemerintah terus memperkuat komitmen terhadap peningkatan gizi anak-anak di wilayah papua melalui percepatan program makan bergizi gratis (mbg). di papua barat daya, langkah konkret di tunjukkan dengan pembentukan satuan tugas (satgas) percepatan mbg yang diketuai wakil gubernur.",Tata Kelola
program mbg bkkbn hadir di lima titik banjarmasin,Distribusi
"mbg kan memang  skemanya kerjasama antara pemerintah sama dapur/yayasan. dapur/yayasan ngeluarin uang dulu buat belanja, nanti tagihannya dibayar beberapa hari/minggu sekali dari bgn. tidak tahu deh sekarang  skemanya masih begitu atau tidak",Tata Kelola
"bagaimana sebuah razia bisa jadi berkah tak terduga bagi para petani kecil? dan apa rahasia di balik kesuksesan program mbg yang kini tersebar hingga ke 15 juta keluarga? malam ini, indonesia kita akan mengupas tuntas dua fenomena: penggilingan padi kecil banjir orderan:",Sasaran Penerima
"sunk cost fallacy mbg, terlanjur omon omon besar diawal dan sudah nyemplungin duit trilyunan terus  kalau  distop bakal malu jadi mbg bakal tetap  dilanjutin sambil berharap ada keajaiban, padahal masih banyak bet prioritas pendidikan yang  bisa dikejar :((",Politik
ayo sukseskan mbg!,Lainnya
"bulan depan infonya menu mbg akan diganti, sisa akan mendapatkan jatah 3x sekaligus jatah pagi : energen jatah siang : okky jeli jatah sore : promag",Kualitas Pangan
"iya lanjutkan acara penghsncuran nkri.. program mbg yang  banyak masalah sehingga merugikan berbagai pihak juga tidak masalah, msu anak keracunan, ada belatung, banyak gula ataupun beras mentah pun tidak masalah ya. dana haji dibawa kabur pun cermat sekalee.. lanjutkan",Kualitas Pangan
iyakah tidak ada korupsi?? terus hasilnya apa tuh mbg? gizi anak meningkat nggak? anak dikasih menu 4 sehat 5 sempurna nggak? punya solusi apa jika anak tersebut sedang menjalani puasa sunnah?,Tata Kelola
tapi tetap tunduk pada mulyono. paling membicarakan  mbg lagi  cari utangan.,Politik
"padahal  sudah ada mbg tapi sepertinya  tetap harus  bawa tempat sendiri, karena  mbg nya dikasih bentrokan sama  jam mapel jir. ini tidak tahu sudah benar  2 kali saja  kah istirahatnya",Distribusi
"menarik, karena pendidikan itu memang dasarnya public goods, jadi tentu negara harus turut campur. nah yang lucu, pernyataan (atau pertanyaan?) ini terlontar saat uang negara dialokasikan besar-besaran untuk program makan gratis 🤔",Anggaran
lanjutin lah mbg nya biar bisa jadi bahan penelitian orangorang 🥰🥰,Lainnya
"depan halte kan kantor gas ya, sebelah  nya ada gerbang mayan gede ternyata dalemnya dapur mbg kita  bu risa",Lainnya
"orang tidak punya sikap kritis &amp; skeptis terhadap data yang  disampaikan, dipercaya sebagai  komisaris pertamina o/ presiden . apa tidak rusak pertamina? justru anggaran pendidikan terendah sejak 2019, karena dari 757t dipakai mbg 335t, sisa hanya 422t untuk fungsi pendidikan.",Lainnya
bpom siapkan uji lab soal isu nampan mbg diduga mengandung lemak babi &gt;&gt;&gt; baca berita lainnya di situs dan android apps untuk update wawasan kamu!,Kualitas Pangan
"hampir separuh anggaran pendidikan dialihkan untuk program makan gratis, guru dan pengamat menilai kebijakan ini keliru dan menabrak konstitusi.",Anggaran
"stop hambur²kan uang untuk mbg, koperasi mp, dan militer²",Anggaran
"tak hanya memberi makan bergizi gratis bagi anak sekolah, program ini juga: memberdayakan petani &amp; umkm lokal memutar roda ekonomi desa meningkatkan ketahanan pangan mengurangi rantai pasok &amp; emisi karbon",Ekonomi
iya selama mbg nya standar bangun  sih sah sah saja kak.lanjutkan mbg,Kualitas Pangan
ternyata mbg bukan cerita rakyat ya t__t,Lainnya
"lebih logis kalau mbg untuk bumil ya, dan mpasi gratis untuk balita",Sasaran Penerima
"kan anggaran negara ke mbg, program yang  tidak ada kejelasannya🤣",Anggaran
"kak, awas yah ku jadikan mbg loh",Lainnya
polisi berjanji ikut sukseskan mbg,Politik
"realisasi program presiden prabowo untuk meningkatkan kualitas sdm indonesia, menyongsong emas 2045 diantaranya adalah mengadakan sekolah rakyat dan makan bergizi gratis, semoga kedepannya sdm berkualitas tinggi indonesia tidak hanya diserap dalam negeri tapi juga internasional",Politik
"seandainya mbg tidak ada jadi dananya dialokasikan ke pembangunan transum, pemerataan transum, infras jalan, subsidi bidang pendidikan serta kesehatan, dan kegiatan lainnya yang lebih bermanfaat buat rakyat",Anggaran
biaya untuk  penyelenggaraan mbg sangat cukup sekali bila untuk pendidikan dasar tanpa dipungut biaya.. amanat konstitusi lebih sakti dari janji kampanye,Anggaran
"oii garuda 50 unit baru itu saja  belum  jelas darimana  anggarannya,hobi kok belanja militer terus  sdngkan lap.kerja zonk jumlah  pengangguran naik,phk naik, pajak nyasar sana sini, bps masih  pakai  metode usang, mbg yakin 5thn aman? tolong  deh anda ini sebenarnya  fokus apa sih prabowo!??",Politik
"alhamdulillah dengan program mbg sangat ngebantu semua lini, dari anak sekolah, orang tua sekolah juga lapangan pekerjaan masyarakat. program ini sangat mengena ke masyarakat bawah. zip bang terimakasih pak",Ekonomi
anggaran pendidikan bisa dialihkan ke program makan bergizi gratis 🥶,Anggaran
percuma ada mbg dan sekolah pintar pintar begitu tamat sekolah cari kerja harus ada orang dalam,Lainnya
menteri wihaji ajak kader dan penyuluh kb gencarkan pendistribusian mbg bagi 3b,Distribusi
"positif thinking ya, amerika bisa jadi akan mendata anak2 indonesia yang  terdaftar di mbg. mr donald trump sepertinya terenyuh melihat anak2 yang keracunan menu mbg. atas kehebatan diplomasi pak prabs, bisa saja mr donald trump akan ikut serta di mbg dengan mengirim burger bigmac",Politik
"program makan bergizi gratis (mbg) telah membawa perubahan positif bagi ibu hamil di sumba barat daya dengan memberikan asupan gizi yang cukup untuk kesehatan ibu dan janin, serta mendukung tumbuh kembang anak-anak di wilayah tersebut.",Sasaran Penerima
"program mbg seharusnya menjadi layanan publik untuk memastikan anak-anak mendapatkan makanan bergizi setiap hari. tapi nyatanya, program ini justru terjebak dalam birokrasi yang sarat dengan praktik kecurangan.",Tata Kelola
"bro punya pikiran yang sejalur dengan presidennya. presiden: gizi buruk, kurangnya intelejensi, solusinya mbg. dedi: ketidakseimbangan ekosistem kelas, potensi tidak optimalnya kbm, solusinya pasang ac. next pemilu kalian jadi pasangan saja  gih.",Politik
"kalau  mau fokus ke isu stunting, mending berbicara  gede nya d konsep ""makanan layak dan bergizi cukup"" daripada  ngebual jauuh kalau  dari  mbg perputaran ekonominya bisa sampai kurangi pengangguran, naekin derajat petani/peternak dll. kasih  makanan tidak basi saja  sudah prestasi.",Kualitas Pangan
gie gomak &gt;&gt;&gt;&gt;&gt; real mbg,Lainnya
semoga tidak jadi ladang korupsi. semoga penyelenggara mbg hatinya ada yang merah putih.,Tata Kelola
uang nya buat mbg saja  defisit anjir.,Anggaran
otaknya korslet yang  bikin anggaran tuh bknnya kualitas pendidikan diutamakan malah mbg yang  banyak  korbannya,Politik
"mbg nya khusus untuk siswa min, racun nya boleh buat guru berikut keluarga nya..",Sasaran Penerima
"kalau mirip  gini kasusnya gimana min? ini yang  ketauan baru mbg dan baru baru ini, sedangkan penjualan produk dengan  sus 304 itu sudah lama bahkan sebelum mbg ada. padahal cek sekalian sama produk dengan  klaim sus 304, itu lebih mudah ditemukan di rumah tangga.",Kualitas Pangan
sppg polda kalbar: implementasi mbg dengan pengawasan kualitas makanan yang ketat,Kualitas Pangan
katanya sekarang mbg cuma kasih  bahan mentah/snack,Kualitas Pangan
duit ratusan t buat mbg dan koperasi harusnya bisa bikin anak anak imi sekolah gratis. memang  tolol saja  ini satu kabinet,Anggaran
ini karina aespo ya? itu mbg tidak sehat ya nuna kok mie tektek laporin presidennya. haa mau pempek juga rindu pempek dengan kuahnya pedas manis asem itu 🤤,Lainnya
gaji guru dan dosen kecil jiga nu teu ridlo dibiayai negara. ari eta mbg kumaha? mun memang  enya pro pendidikan mah taekkeun kesejahteraan guru dosen.,Politik
"dari sumber artikel tersebut  : ; maksud kalimat di 2 paragraf itu apa yah? apakah ada yang  bisa menjelaskan? terkait status dana mbg, apakah itu juga tercantol ke anggaran pendidikan (yg 20%) ??",Anggaran
angka kejadian keracunan mbg disebabkan oleh banyaknya katering baru yang  mau ambil  cuannya tapi tidak ngerti cara preserve their ingredients..,Kualitas Pangan
pandemi mbg,Kualitas Pangan
"berarti penelola mbg jelas tidak kompeten, hanya budak dapur yang buta akan isi dapurnya. mengorbankan orang lain demi isi dompet",Tata Kelola
program mbg bantu tingkatkan gizi anak-anak indonesia,Sasaran Penerima
"itu kan bukan kebijakan bgn, jadi sppg nya tidak sesuai sop. lanjutkan mbg",Kualitas Pangan
seengganya tidak ada mbg,Lainnya
"mana? penerapan mbg sejauh ini ada yang  dievaluasi kah setelah rentetan kasus keracunan? ada yang  masuk penjara? ada evaluasi besar2an? pernah dengar lagi update nya? kasus oplosan pertamina, 271 t, mana ada lagi updatenya? semua ketutup berita gapenting soal ijazah",Tata Kelola
mbg itu bisa jadi ladang korupsi utamanya bagi penyelenggara yang  berjiwa khianat,Tata Kelola
mbg pembunuh massal,Kualitas Pangan
efek domino.. mbg karo susu.. malah jadi bongsor.. ukuran baju tidak cukup ..,Kualitas Pangan
jujur saja  mbg saya  enak,Kualitas Pangan
mbg ==&gt;&gt; makan belatung gratis,Kualitas Pangan
mbg noh.. asal jalan aja..,Tata Kelola
"iseng iseng ngecek trending topik polda kabar, saya kira ada apa, ternyata baru up berita soal mbg, alias bukan trending karena postingan akun organik. coba klik salah satu akun yang posting dan ngecek postingan akun tersebut, saya jadi tahu juga akun akun mana yang menjadi",Politik
bu guru nya pasti di sayang murid murid nya karena menyenangkan hati.. terimakasih bu guru. mulai besok mbg nya menu nya seperti  ini ya..,Lainnya
"sama saja  deddy tololnya, apalagi pas bahas kasus mbg, jangan over glorify",Politik
"pendidikan gratis itu amanah konstitusi dan janji, sementara mbg itu sekedar janji. pemerintah membedakan dan membuat skala prioritas keduanya saja tak bisa, cuan?",Politik
gubernur ntt emanuel melkiades laka lena menekankan pentingnya evaluasi dan percepatan program makan bergizi gratis (mbg) yang telah dijalankan di sejumlah wilayah di ntt.,Tata Kelola
apakah anies atau ganjar punya program yang butuh biaya sangat besar dalam waktu singkat dengan outcome (kalau ada) baru didapat dalam jangka panjang seperti mbg dan koperasi desa?,Anggaran
"nah..!!ini baru makan bergizi gratis,ya tidak ?",Kualitas Pangan
"bersama tni dan badan gizi nasional (bgn), kementerian pertahanan secara aktif meninjau kesiapan dapur mbg—dari daerah terpencil hingga sekolah yang melayani masyarakat akar rumput.",Tata Kelola
makan belatung gratsi a.k.a mbg,Kualitas Pangan
"anggaran mbg yang 71 triliun itu rencananya akan ditambah. tapi penambahannya tak akan sampai 100t seperti yang diusulkan di awal, melainkan setengahnya, menjadi 121t. tahun depan, usulan anggarannya bakal lebih tinggi lagi. akan jadi program pemerintah dengan anggaran terbesar",Anggaran
coba anak buahnya d kasih  mbg pak ..biar prestasinya meningkat..jd tidak bikin puasing pak..🤣,Sasaran Penerima
masalah ijazah nadiem masalah kurikulum sama  chromebook kelanjutan ikn masalah mbg undang undang tidak beres beres akun rekening bank 3 bulan tidak aktif disita tanah tidak digarap disita sambala sambala sambal lado sambo bolot minyak goreng oplosan beras oplosan,Politik
setitihik keringahat psk dan pelanggannyaha jadi mbg untuk anahak2 sekolah,Politik
menunya gabeda jauh sama berkat.. padahal mbg tidak selalu  harus nasi,Kualitas Pangan
mbg wkwkwk,Lainnya
program mbg itu  benar-benar  tidak ada evaluasi akhir taun gitu. lakuin monev apakah layak untuk dilanjutkan tahun berikutnya. kayaknya bukan tidak ada tapi memang tidak mau (jujur) yaa,Tata Kelola
"cara korupsi legal. nih, pertanyaan ya, apa yang  menjamin vendor2 mbg untuk  tidak kasih kick-back kepada pihak-pihak yang  punya wewenang atas pencairan dana ini? ayo coba jawab.",Tata Kelola
semoga sekolah adik  saya tolak  mbg,Lainnya
hentikan lah mbg ini,Politik
"guys mau tanya  deh buat kalian yang  guru, sejujurnya pada senang  tidak si sama mbg?",Kualitas Pangan
mbg hari ini spam protein sampai huek huek,Kualitas Pangan
"tuhan, jika memang info ini valid.. serius benar  ini, mah .. waullahi hamba rela lahir batin jika seluruh pemangku kepentingan mbg dihisab hukuman lebih cepat di dunia ini sebagai dp sebelum nanti dilunasi di akhirat. we as citizen are israeled. astaghfirullah.",Kualitas Pangan
"lanjut saja  dengan mbg dan program-program anehmu itu, pinta saya hanya satu:",Politik
tidak ada lagi anak sekolah belajar dengan perut kosong. program makan bergizi gratis hadir sebagai solusi,Sasaran Penerima
"menteri keuangan sri mulyani mengumumkan alokasi anggaran pendidikan 2026 dalam rapbn mencapai rp757,8 triliun. dari jumlah itu, rp335 triliun atau 44 persen dialokasikan untuk program makan bergizi gratis (mbg).",Anggaran
"sudah pak ,gak usah ada yang  keracunan mbg",Kualitas Pangan
sepupu yang tiap hari saya jemput finally dapat  mbg dan makanan mereka pada tidak habis. food waste anjay,Kualitas Pangan
"setuju, syarat mbg memang cenderung untungkan korporasi besar seperti cpin dan japfa, bukan umkm. transfer langsung ke orang tua bisa lebih efektif tingkatkan gizi keluarga via pilihan lokal, kurangi korupsi pasok, dan dorong umkm. tapi butuh pengawasan agar dana tepat sasaran,",Tata Kelola
terus  gunanya sppi apa? jadi mandor dari pekerja dapur mbg?,Tata Kelola
gizi anak semakin terjamin dengan program mbg,Sasaran Penerima
food poisoning sama maggot keitung gizi tidak mbak. coba makan mbg full 30 hari saja  sana kalau  tidak food poisoning anda hebat,Kualitas Pangan
wkwkw lucu sekali  ini mbg kalau  tidak berkenan buat dimakan harus dibawa pulang biar tidak kena lapor penyedia limbah makanan. kalau  bener-bener tidak mau jatah/hak nya dikasih ke orang lain (?),Tata Kelola
di mbg dong,Lainnya
"para tetanggaku yang  punya  anak2 usia sekolh rata2 pda tidak mau makan menu mbg nya mereka  bawa pulng ,pas pada  ngicip dari  tampilan saja sudah tidak meyakinkan, benar  masakanya benar-benar  hambar. terus  kenapa tidak dstop saja  sih sudah brkali2 anak2 pda keracunan terus  mbg tuh kayak  tidak efisien",Kualitas Pangan
so sad .. masa dana mbg gede bandingkan buat pendidikan,Anggaran
jadi sudah jelas penjelasan di atas itu .. stop proyek mbg. rakyat indonesia bukan kelinci percobaan.,Politik
buat tambah  anggaran mbg,Anggaran
"resminya belum, sop lagi disosialisasikan ke semua wilayah s/d april 2026 oleh ahli gizinya.. tapi sudah ada yang  bagi2 mbg dengan  gizi yang  tidak sesuai sop.. bocoran aja, nilai yang  sempet beredar itu sebenarnya untuk  bahan bakunya saja.. jadi berapa biayanya kalau dikelola pihak3?",Tata Kelola
hubungannya apa ?? wong yang  sudah-sudah proyek mbg tidak membagikan daging sapi dan susu.. 10rb/porsi mau  dapat apaa ?,Kualitas Pangan
"ok, kasi makan anak kamu mbg skrg.",Lainnya
"seengaknya tidak ada mbg, uang nya bisa di buat yang lebih oke, kaya ke pendidikan dll. pekerjaan? teman-teman  saya  semua kena phk karena apa? karena uu cipta kerja yang kalau  01/03 kepilih uu itu ""katanya"" bakal di hapus. banyak kebijakan2 yang kurang ""pas"" dan menurut saya  tidak usah ada tidak apa apa",Politik
ngeri juga uang sebanyak itu untuk mbg dan yang pegang badan gizi.,Anggaran
"🟢 apakah bisa .. jika saya menjadi marketing (menawarkan langsung) ke ""calon penyedia tempat"" mbg - karena saya melihat .. program ini bagus .. tapi tidak semua wilayah dapat manfaat nya",Distribusi
mbg maksud lo? wwkwkwkw,Lainnya
"pak maaf, saya sudah tidak percaya pada dongeng bapak. saya pemilih 02 berikut banyak pekerja proyek saya berikut keluarga saya bapak hobby bilang bocor, tapi bersinergi dengan  para penyebab kebocoran itu. mbg itu bocornya dahsyat pak. rakyat disuruh makan sampah gratis?",Kualitas Pangan
berarti mereka makan mbg yang  ada belatungnya dong.,Kualitas Pangan
"berarti kalau  mbg nya ikan saya  tidak makan dulu, soalnya semalam saya  makan ikan lengan saya  alergi gatal  langsung jir",Kualitas Pangan
"yang  ditepatin cuma ini, dan mbg (walaupun pada keracunan)",Kualitas Pangan
"anggaran program makan bergizi gratis minta tambahan dana 50 trilyun ‼ ini pejabat memang  sudah pada gila, mau  nyolong sudah tidak ada malu nya… rakus nya tidak ketulungan, persis kek babi minta duit trilyunan sudah kek minta duit gocenk bwat parkir!",Anggaran
"keracunan mbg, guru diminta nyicip. kejadian pula, benar  keracunan! sebagai sebuah program, mbg seperti blackhole. kesalahan ada di internal, tapi sibuk menyalahkan pihak-pihak luar dan terus menyeretnya tanpa henti.",Kualitas Pangan
mbg token by,Lainnya
aturannya adalah  siswa yang  bersedia datang pada  saat libur akan dapat jatah mbg. pertanyaannya adalah  dikemanakan jatah mbg yang  siswanya segan datang? masa mau digares semua untuk  petugas,Distribusi
"banyak kementerian/badan/lembaga yang tidak efisien. anggaran buat dukman jadi membengkak. efisiensi inpres kemarin yang harusnya untuk pelayanan publik dan pembangunan, malah habis buat dukungan manajemen karena jumlah k/l membengkak, mbg, dan ikn. pertumbuhan ekonomi seret",Anggaran
libur tetap mbg? ujung2nya buat makanin unggas,Distribusi
"mau bukti apa? insentif bsu kamu kira darimana? project mbg darimana? kata kamu tidak ngurusin, tapi anak tetangga kamu sudah dapat  makan siang gratis. tetangga kamu yang  under umr mungkin sudah dapat  bsu belum lagi bahas project food estate dll. giliran yang  mirip  begitu  pura2 tutup kuping",Politik
dana bansos mending di gunakan tepat sasaran misalnya mbg daripada  salah sasaran dipakai  judol dan pendanaan teroris itu tepat yang  di bilang bang,Anggaran
"giat² oknum mubazir impor pesawat, mbg, fasilitasi diri, bancakan hasil bumn dan lain serakah lalu utang &amp; naikkan pajak, tak fasilitasi kesejahteraan, usaha ekonomi &amp; bantu warga miskin. tidak beri teladan jalankan tujuan negara uudri 1945 jiwa pancasila, pedoman membangun bangsa ri.",Politik
"mbg bukan cuma soal gizi, tapi juga soal keamanan dan kenyamanan",Kualitas Pangan
"akan keren (tidak ribut dan berantakan) kalau mbg direncanakan dalam  2025, kemudian ditetapkan anggaran nya dalam  apbn'26 dst. bertahap pun secara  adil dan setara, jangan ngasal. ada dua sd berdampingan, murid sd-a dapat makan gratis sementara murid sd-b hanya menonton dan ngiri!",Tata Kelola
mungkin termasuk kegiatan mbg..?,Lainnya
guru ngurusin mbg bisa 1 jam pelajaran sehari. capai  sekali  tambah  kerjaan,Tata Kelola
yaallah yaallah semoga sekolah saya tidak jadi dapat  mbg.. saya mending makan bakso sampai muntah daripada mbg,Kualitas Pangan
"mencret anjay, mrka sudah tahu kualitas mbg itu dbwh standar makan 1x saja  sudah muntah2 aplg 1bulan, bisa kesurupan",Kualitas Pangan
and yesterday someone said “mbg bisa tingkatkan kemampuan bahasa inggris siswa”🤣,Lainnya
setuju sih. mbg khusus sebagai subsidi bantuan bagi daerah yang  memang kekurangan gizi.,Sasaran Penerima
"makanan seperti itu kan hanya berlaku ketika anak anak liburr sekolah, nanti kalau anak anak sudah masuk seperti biasanya, bangun  akan memberikan mereka makanan yang siap santap lagi lanjutkan mbg",Distribusi
"saya pihak yang  kurang setuju mbg jadi prioritas nasional, mbg penting tapi bukan prioritas tapi komen kamu tolol, ada 82jt penerima dan ratusan ribu titik dan kamu menilai gagal karena  1 2 berita keracunan dan lain contoh logical fallacy",Kualitas Pangan
"duitnya buat mensukseskan program mbg, biayai gaji dpr yang  naik, kementrian yang  bejibun, dan hobi wowo belanja alutsista",Anggaran
"mayoritas sekolahan belum tersentuh mbg, jangan suka main klaimtanpa fakta",Distribusi
"memang program mbg ini bertahap kak, semoga tahun pelanjaran ini mulai jallan ya kak.lanjutkan mbg",Distribusi
"coba kasih tahu ke , 50% dana pendidikan untuk mbg..bocornya ya ke bgn..lawak benar  ini wkwkwkwkw",Anggaran
"bhabinkamtibmas menyalurkan makanan bergizi gratis (mbg) kepada siswa sekolah, memastikan setiap anak",Distribusi
"mbg gantilah susunya pakai  kopi, biar pintar  &amp; mata ngejreng buat belajar",Kualitas Pangan
lah kok siswanya yang  dipanggil? yang  bikin itu mbg ada belatung lah yang  dipanggil?? aneh sangat  memang ini negara astaga,Tata Kelola
coba hitung ada berapa belatung yang ditemukan di dalam mbg?,Kualitas Pangan
program mbg ciptakan banyak lapangan kerja baru untuk semua kalangan,Ekonomi
"kemarin bilang mbg meningkatkan prestasi atau nilai, sekarang meningkatkan kehadiran siswa. hihihi..",Sasaran Penerima
"dari dulu mbg ini banyak sangat  komen2 asbun pejabat, yang  minum susu 2 liter lah, ulat jadi menu mbg lah, padahal ya kalau memang bagus, coba kasi ke anak cucu kalian dulu ulat dan susu 2 liter itu, berani tidak , wahai pejabat?",Kualitas Pangan
"datang cek kelas, makan siang bareng bocil, jagain program mbg. endingnya? seskab teddy diangkat jadi duta sekolah rakyat. 🫡 keren memang  nih seskab",Politik
"iya.. ada keponakan yang  masih sd, .. sampai trauma di kasih mbg karena ayam nya bau.. 🤑🤑",Kualitas Pangan
"halah mbg mbg dapetnya sukro sama beras, bergizi sekali  tidak tuh",Kualitas Pangan
"jangan asal ngomong, dari pada nyinyir mending dukung lanjutkan mbg",Distribusi
"stop mbg, duitnya dialihkan ntuk membuka lapker",Anggaran
"mbg ini sebenarnya  tidak efektif, jadi ladang korupsi aja. tapi sayang sangat  pas masa kampanye ditelan mentah mentah sama ibu ibu yang  senang  dengar  anak ny dapat  mbg di sekolah:(",Kualitas Pangan
mbg : makan beracun gratis,Kualitas Pangan
"betul bgt, mbg itu program bagus sangat  untuk jangan cuma orang dongo saja  yang  bilang itu tidak bagus. yang  salah ini bukan kebijakannya tapi pelaksanaannya terlalu tegesa2, alhasil nyusahin sana sini",Tata Kelola
"ribuan siswa diduga keracunan makan bergizi gratis, pakar gizi: 'program itu sebaiknya dihentikan sementara waktu'",Kualitas Pangan
"halah bcd itu orang2 kantin sama  pedagang keliling tiap hari sambat tidak laku grgr mbg, wowok mana peduli begituan",Ekonomi
"mind you memang  peraturan dari  ""sananya"" tidak boleh viralin mbg ..",Tata Kelola
"tepat hut ke-80 ri, bangun  kejar target 24 juta penerima manfaat program mbg",Sasaran Penerima
"masih adakah mbg, kok saya  tidak ada lagi ia",Distribusi
"di kecamatan saya, anak2 tidak mau makan menu nasi. mintanya mie, spageti atau roti. kalau menu nasi, sisa makanan banyak banget, berkarung2 makanan tidak dimakan. ada 400 penerima mbg di kec saya",Sasaran Penerima
"keracunan mbg 1- 2 okt 2024 nganjuk, 2- 13 jan 2025nunukan selatan, 3- 16 jan 2025sukoharjo, 4- 19 jan 2025 pandeglang, 5- 18 feb 2025 sumba timur &amp; empat lawang 6- 25 feb 2025 kubu raya, 7- 26 feb 2025 takalar, 8- 14 apr 2025 batang, 9- 21 apr 2025 cianjur, 10- 23 apr 2025",Kualitas Pangan
kalau benar cerita ini sebaiknya mbg distop saja tuan presiden,Kualitas Pangan
bang tolong ambil alih mbg di indo bang,Politik
"janganlah kak dihentikan kan belum semua anak sekolah mendapat dan merasakan mbg, terutama yang diplosok.lanjutkan mbg",Distribusi
"tidak salah sih pengangguran turun, ada mbg salah satu faktornya kan yang  kerja di dapur, ahli gizinya, tukang distribusinya semua masih manusia juga, bukan robot",Ekonomi
"sebenarnya ada baiknya mbg dihapus, pasti banyak juga yang  bakal setuju, daripada  anaknya mati keracunan. apalagi yang  ditakutkan pemerintah, semua partai juga sudah dikuasai, harusnya sudah tidak ada lawan politik yang  bakal nyerang terkait penghentian mbg.",Kualitas Pangan
"ko sekolah seh, sekolah tidak tahu apa2erela hanya menerima ..mbg ini kan di kelola langsung  dari  mbg pusat ..kamu tahu tidak sekarang  ada badan/ intansi negra yang  urus  mbg ini ..hadehh",Tata Kelola
mbg berbelatung tuh gimana ya maksudnya? itu di negara lain sudah skandal besar loh kok bisa masih mikir positif untuk hal berbahaya buat anak-anak mirip  begitu  mas? kamu punya akal kan mas?,Kualitas Pangan
ngapain dulu sampai ada omongan impor susu untuk pemenuhan mbg. kenapa tidak  memriotaskan hasil rakyat. apakah mendukung ekonomi kapitalistik?,Ekonomi
