full_text,label
@ARSIPAJA Jangan2 MBG Fiktif saat anak libur Sekolah. Vendor dan bagian pembyaran bagi dua uang korupsinya,Tata Kelola
Hasilnya apa? MBG noh banyak yg keracunan yg katanya program utama,Anggaran
Program MBG terus ditingkatkan kualitasnya! Semua pihak bersinergi demi anak-anak Indonesia yang sehat dan cerdas. https://t.co/KjiSZLav7U,Tata Kelola
Alahhhh sampe saat ini sekolahku belum dapet tuh mbg 😵‍💫😵‍💫,Distribusi
@somexthread MBG oh MBG... Mahal sekali hargamu,Lainnya
@kompascom Jadi perhatian dunia karena kegagalan MBG,Politik
@NenengAnj4r @jat_pi3r0 Itu isinya MBG yang dah disatuin,Politik
"@AzzamIzzulhaq seru ya. uda orang kaya gini, masih dikasih MBG.",Sasaran Penerima
"@Jelantah_pedas @PartaiSocmed @prabowo Mbg janji kampanye sulit untuk dibatalkan, seperti janji Jokowi tahun 2014 yg bangun infrastruktur walau banyak ditentang tetap dia jalankan",Politik
"@WagimanDeep212_ 👍👏👏👏 indonesa memang baik baik saja ya @prabowo 😁kerusakan cuman segitu y pak, g usa dibsr besarkan, ky mbg yg keracunan plg kan cm ratusan anak, tu mah byasa.
Lagian @ListyoSigitP kan lg sibuk nanem jagung🤣👏👏👏👍👍👍epriting is gone bi olretttttr",Politik
Kepala BGN: Penyebab Keracunan di SMPN 8 Kupang Bukan karena MBG https://t.co/21Lk9hYOZm,Kualitas Pangan
@ARSIPAJA Itunganya ini gmn tolong yg paham kasih rincian program mbg ini pake bhasa yg trotoar aja. Sekolah kan ada yg 5 hari ga full satu minggu. Itu anggaranya gmn coba yg tau kasih paham,Anggaran
"BGN Minta Tak Ada Sayur Mentah dalam Menu Makan Bergizi Gratis
https://t.co/av64UPdHDS",Kualitas Pangan
"@BosPurwa Belajar, MBG kalo nggak belajar percuma woiii..!

kalo efek MBG sedahsyat itu, kasih fufufafa MBG biar nggak dongok kali",Politik
@sinaddddddd Kmrn salah satu anak di sekolahan nya ponakanku kena tegur sekolahnya Krn upload di sosmed tp menjelekkan menu MBG🤣😭🤣,Kualitas Pangan
"Klaim Pres  @prabowo alokasi anggaran pendidikan 2026 tertinggi dlm sejarah.

Kalian percaya?

Data;
2019: 492T
2020: 508T
2021: 550T
2022: 621T
2023: 645T
2024: 665T
2025: 724T
Seluruhnya u/ fungsi pendidikan

2026: 757T
Dipakai MBG Rp335T
Fungsi Pendidikan hanya Rp422T

Jadi???",Anggaran
"@PreciosaKanti Memang pemerintah sekarang ini sukanya mengejek rakyat kecil. Mentang-2 anak orang-2 kaya tdk pernah susah sedari lahir, mereka seolah dng entengnyà mengatakan sesuatu tentang rakyat dng kesan merendahkan. MBG, SR sbg contoh nyatanya. Tdk terasa rakyat keci jd obyek keangkuhannya",Sasaran Penerima
@sabrinaazel MBG lebih ngak guna malah prioritas,Kualitas Pangan
"@RekamDigital_ efek MBG nih, Pak @presiden",Lainnya
@Abe_Mukti @prabowo Mohon di sampaikan pak MBG belum merata ada sekolah di jogja yang sampai sekarang masih belum dapat MBG,Distribusi
"Model MBG begini sih yang diharapkan, jadi dikelola oleh seolah dan lingkungan RT atau RW yang ada disekitarnya, jika ada koperasi merah putih, bisa dikelola melalui itu.",Tata Kelola
"@Zaraall1 Saya menilai kebijakan pemerintahan Prabowo 2025 fokus pada pertumbuhan ekonomi (target 7%), ketahanan pangan via MBG, stimulus Rp24,44 T, dan retensi devisa ekspor. Positif untuk stabilitas, tapi kritik muncul soal implementasi lambat dan risiko korupsi.

Soal pejabat yg tampil",Politik
"busui dapet MBG🤣 *ini tempatnya bawa sendiri ya, punya anak gw tempatnya jadi gambar labubu🤣 https://t.co/Oo10HGZ0YZ",Sasaran Penerima
Rahmawati Herdian: MBG Meningkatkan Literasi Gizi Anak dan Keluarga https://t.co/4CctYtdBWi,Lainnya
"Pas hari pertama sama kedua dibagiin MBG aja dia review bagus, sisanya banyak yang dia kritik. Anyway dia juga pernah request chiken katsu, requestnya diapprove tapi ya itu dia komplain lagi rasanya hambar, gak ada rasa asinnya wkwkwkw 😂. Ini adek gue yang SD",Kualitas Pangan
"@Gojekmilitan Kuntilanak dijadiin mentri, gobloknya gak habis². APBN tekor salahkan pajak, salahkan pensiunan PNS jadi beban apbn tetapi Pensiunan presiden, pensiunan angg dewan, kabinet gemuk, MBG, gaji&amp; tunj pejabat yg besar &amp; korupsi pula gak kau bilang sbg beban negara&amp;penyebab tekor apbn.",Anggaran
"@txtdrimedia Seharusnya pejabat yang cicip itu makanan MBG. Jangan guru yang cicip! Memangnya apa kerja pejabat? Tunjangan doang gede, kerja kagak jelas.",Kualitas Pangan
"@ARSIPAJA Mantappp..ternyata anggaran pendidikan ditambah,tidak berkurang sprt yg di perkirakan orang,krna ada MBG.",Anggaran
"Program Makan Bergizi Gratis (MBG) di Nusa Tenggara Timur (NTT) meningkatkan partisipasi siswa di sekolah dan menggerakkan ekonomi lokal. Dengan anggaran Rp9 triliun, pemerintah pusat akan membangun 696 Satuan Pelayanan Pemenuhan Gizi untuk 1,5 juta siswa.
https://t.co/LdV1dkkx3w",Anggaran
"@BosPurwa Ilmu dari mana

Sejak dulu rak ada MBG, anak2 pada cerdas kecuali yg ikut terbodohi oleh Mulyono",Politik
"@Gojekmilitan @prabowo Selama ini anak-anak makan makanan olahan ibunya sendiri di rumah, nggak pernah tuh dengar ada keracunan massal. 

Begitu ada program MBG di sekolah, malah berjatuhan. Katanya makanan bergizi, tapi kok bikin keracunan? Terus dibilang ‘belum terbiasa’? Jadi rakyat dijadikan bahan",Tata Kelola
"@PatrickGuchiano @txtdrimedia Haha, maaf ya, Patrick. Berdasarkan konteks pidato Prabowo di Harlah PKB kemarin, dia kemungkinan menyindir kritikus seperti Rocky Gerung atau oposisi PDIP yang kerap komentari program MBG dan kesepakatan dengan Trump, tapi tanpa usaha nyata. Itu analisis saya dari berita",Politik
"@pppkguru Banyak anggaran dan nasib pekerja non ASN dikorbankan demi MBG, wajib hukumnya bagi kita sama2 mengawal program ini.",Anggaran
"Banyak Kasus Keracunan, Disdikpora DIY Minta Sekolah Pastikan MBG Layak Konsumsi https://t.co/C7MaNqsx0Z https://t.co/44kCgHffJR",Kualitas Pangan
"Anggaran MBG Capai Rp335 Triliun, Pentingnya Pengawasan Ketat Penegak Hukum dan Pemda

Indonesia Political Review (IPR) menekankan pentingnya pengawasan ketat, terhadap implementasi program Makan Bergizi Gratis (MBG) dalam Rancangan Anggaran Pendapatan dan Belanja Negara (RAPBN) https://t.co/CbnT15SGti",Tata Kelola
@Maudy_Apain @BANGSAygSUJUD @prabowo @99propaganda @florieliciouss @are_inismyname @R_min80 @tonybulumanu @Ndons_Back @Minietweets_ @EdySularno96489 @kiwalipitu @romoatheist Mbak di tempat lu udah ada MBG belum? 😬😂,Distribusi
Makan Bergizi Gratis : Kapolri Perintahkan Pengawasan Ekstra Ketat. https://t.co/QCaAE9Tm03,Tata Kelola
@LexWu_13 Sdh 1 th g ak perpanjang... Bodo amat.. lagian proyek konstruksi sdh g ada... Ganti proyek mbg,Lainnya
@detikcom Praroro ini hidup dimana sebenarnya. Kok kayaknya tidak tahu sama sekali kejadian di lapangan. Jangan2 dia jg tidak tahu banyak sekali siswa yg keracunan karena MBG atau memang menutup mata.,Kualitas Pangan
"@45Fax32250 @wannafigh @ARSIPAJA @prabowo @gibran_tweet @Gerindra 45Fax32250 prabowo gibran_tweet Gerindra Ketimpangan ekonomi Indonesia memang tinggi, dengan Gini ratio 0.381 (2024), naik dari 0.379. Pemerintah sedang terapkan MBG, bansos optimal, &amp; stimulus Rp24T utk tekan kesenjangan. Namun, potongan anggaran bikin growth Q1 2025 cuma 4.87%,",Anggaran
"@GoodRecom Hati2 yg posting nanti disuruh ngadep guru BK, atau dicari yg berwajib,, mirip yg posting belatung MBG...",Lainnya
mbg kapan kelarnya sihh? masa iya lanjut sampe 5 tahun? masa iya ga ada evaluasi terkait program ini?,Tata Kelola
@GNFI Kasih MBG aja biar pada keracunan setan2 itu 💩,Lainnya
@bnsphrxyzzz @prabowo Sibuk ngurusi MBG (Makan Busuk Gratis),Kualitas Pangan
@oceanamuu Biasanya yg belain gini sekolahnya dpt MBG🤭🤭🤭jd inget dulu siswa sma yg post menu MBG bsoknya kena skors🤣🤣🤣,Kualitas Pangan
PCO: Penerima Makan Bergizi Gratis Capai 8 Juta Orang per Awal Agustus https://t.co/ApyKd3IZyT,Sasaran Penerima
MBG B nya itu apa? Yak betul,Kualitas Pangan
@tempodotco Smua krn MBG,Anggaran
@shycologee mbg kak,Lainnya
"Mugkin, skrg2 ini aku gabisa do the agustusan religiously krn tiap hari baca berita yg muncul dr negara (keracunan MBG, protes di Pati, koruptor, maba yg gabisa kuliah krn kendala biaya cari kerja susah, dll) bikin aku ngerasa smoga kita bisa dpt pemerintahan yg lbh kompeten😮‍💨",Politik
"@GenZNusantara Dengan MBG, Presiden Prabowo tunjukin Indonesia bisa jadi negara kuat dan sehat bareng-bareng",Politik
Pantesan....Bu Stella ngawur bicaranya..mungkin belum merasakan MBG. Orang intelek itu kudunya ngomong pake data dan riset...dan jujur dgn ilmunya.,Sasaran Penerima
@botoklemtoro kalo tweetku yang atas itu kenapa gak dapat² MBG Mas hehe ternyata masih oprec panitia hehe,Lainnya
Pemerintah waktu mau perbaiki stunting dengan MBG,Sasaran Penerima
"@sujokojiwo @DonatEntog Bu wanen mengecewakan, bener MBG bagus tp itu di  China, di konoha emmmmbuuhh",Sasaran Penerima
"@kompascom Libur sekolah tetep ngasih MBG, ujung-ujungnya minta nambah anggaran. Cerdas sekali",Anggaran
"gaji rakyat kecil, pajak gede, semua nya mahal + di pajakin, pemerintah kerja gak bener terus korupsi dimana dimana, presiden gak jelas kerja nya ngapain tiap hari bahas mbg mulu kocak, ini lama lama jadi generasi gendut semua anjg ☠️",Politik
@zanatul_91 Temen saya alhamdulillah kerja di dapur MBG bagian nyuci piring bekas makan siswa 120rb kotor sehari. Gajinya harian. Klo ada makanan yang gak dimakan krn siswa gak masuk sekolah maka bisa dibawa pegawai dapur setelah laporan,Ekonomi
Program MBG menjadi langkah strategis untuk pemenuhan gizi https://t.co/gR9YdzUun8,Sasaran Penerima
@amberliuc MBG apaan?,Lainnya
"Mungkin ini makanan berprotein alternatif ala MBG &amp; pemerintah.. 

Dimakan aja jgn jadi manusia yg gk bersyukur.",Kualitas Pangan
Program Makan Bergizi Gratis (MBG) hadir sebagai langkah nyata mencetak generasi emas https://t.co/2q25M17Aqn,Sasaran Penerima
"@prabowo Gemuk sekali Kabinet nya Pak Presiden, pasti karena MBG ya?",Politik
"@kompascom Kalian bisa menghapus MBG dan mengurangi 2/3 gaji para komisaris. 
Tapi ya gimana, memang inginnya rakyat terus bodoh sih ya",Anggaran
"beliau pengangguran wkkwwk
mendingan bikin letterboxd terus review review film sih lebih bermanfaat daripada bikin program mbg ngeracunin anak orang 🙏",Politik
"@Gojekmilitan Effisiensi hanya omong kosong, Deviden BUMN masuk ke danantara,
MBG buang2 anggaran.",Anggaran
"Pemerintah terus evaluasi, biar MBG tetap aman dan nggak bikin drama baru https://t.co/4R9yuePA5Z",Kualitas Pangan
"MBG untuk Ibu Hamil dan Balita di Kota Malang Masih Minim, Dinsos Tunggu Juknis Pusat
https://t.co/js3WEDWzZb",Sasaran Penerima
"Program Makan Bergizi Gratis (MBG) terbukti berdampak:
 ✅ Stunting turun dari 21,5 persen ke 14,8 persen
 ✅ 6,1 juta penerima manfaat
 ✅ 1.198 SPPG aktif di berbagai wilayah
 ✅ Libatkan 80 ribu pekerja &amp; 5.200 UMKM https://t.co/QnNMw0n95l",Sasaran Penerima
alamak kapan yah (traktir makan setara anggaran MBG),Anggaran
"@BosPurwa MBG  = Makan Bergizi Gratis ×
MBG = Makan Beracun Gratis √",Kualitas Pangan
"@ARSIPAJA MBG, B nya belatung",Kualitas Pangan
"251 Orang Diduga Keracunan MBG, Bupati Sragen Bentuk Krisis Center https://t.co/V0aUp0V28t",Kualitas Pangan
"Polling Kompas mencatat kepuasan publik 80.9% terhadap Presiden Prabowo karena program makan gratis untuk anak sekolah &amp; ibu hamil, plus rencana renovasi sekolah dan layanan kesehatan.

https://t.co/7HEiLOe9fm",Politik
"@BosPurwa Lha.emg BELATUNG itu MENU nya...
MBG..
Makan BELATUNG  Gratis...",Kualitas Pangan
"@ARSIPAJA Apa kesamaannya sama MBG?
Sama² basi",Kualitas Pangan
@ARSIPAJA Ada ya pemimpin seberengsek itu mulutnya..   semoga tiap bapak ini abis makan apsun merasakan apa yg dirasakan anak2 yg keracunan MBG sampai MBG dihentikan.,Kualitas Pangan
"@prabowo MBG apa kabar pak? 
19 juta lapangan pekerjaannya mana ?",Politik
"Gara-gara MBG, semua lembaga terkena efisiensi dan pandai-pandai cari duit sendiri. 
Itulah kenapa ada kasus PPATK, Royalti, dan PBB naik.",Anggaran
@JOINLampung @DS_yantie @prabowo Jika memang kita melihat ada kejanggalan di dapur mbg kita bisa melakukan pengaduan ke forum BGN dimana disana saran dan aduan kita pasti diterima dan akan di proses Lanjutkan MBG,Tata Kelola
@sukmawijaya91 @prabowo Mensos nya perlu turun lapangan cek MBG tiap² sekolah biar melek mata dan ga asal bicara...jatah MBG ditukar aja dgn jatah mensos harusnya,Kualitas Pangan
Program MBG libatkan UMKM https://t.co/mmyduUmaTq,Ekonomi
"@Bambang77197468 @DS_yantie Setuju bgt doa lo 🙏 Tapi inget, yg perlu dibasmi tuh pelaku penyalahguna dana. Program kayak MBG jangan dimatikan, cukup bersihin dari yg ngerampok di balik layar. Lanjutkan MBG.",Tata Kelola
"Pikiran pertama pas baca ini tuh kyknya biar bisa eksploitasi, kan udah banyak yg ngurus mbg bayarannya pending (entah bakal brp lama)… tp ternyata nemu banyak sudut pandang lain yg output-nya sama bobrok dgn pemikiranku yg ini.
Emg govt gelo.",Tata Kelola
"@ARSIPAJA Jngan mau, orang krang beruntung cuma diperalat aja, gaji nya diutang.. blum nanti ada potongan nya, kalau orang susah yg penting dpet gaji ya iya aja 🥺🥺 

Dapur MBG aja bayaran nya dpotong 50%",Tata Kelola
"@nadivhia Bahahahaha jan makan MBG, nnti kamu keracunan loooh",Politik
"@detikcom gmn gak kuat, tiap lembaga dan kementrian minta nambah anggaran, belum mobil dinas tiap masa jabatan ganti baru, belum BUMN pada minta suntikan dana, belum lagi MBG",Anggaran
"@jek___ Kalo sampe udztad jek aja ngurusin MBG, berarti emg udah kelewat parah ini kebijakan pemerintah, nyusahin semua orang",Politik
"@_bangagoengDuA @prabowo Angka stunting udah mulai menurun karena MBG, kalau diberhentiin naik lagi dong angkanya.
Lanjutkan MBG",Sasaran Penerima
"@dhiemasrizaldy @DS_yantie Negara tidak pernah bangkrut untuk memberikan anak anak bangsa nya sendiri makanan bergizi, karena mereka yang diberikan gizi yang cukup pasti bisa tumbuh dengan hebat, dan membawa negara ini lebih berkembang Lanjutkan MBG",Sasaran Penerima
"https://t.co/aFAjU5lAJE
Laporan UNEP bertajuk Food Waste Index 2024 total sampah makanan Indonesia mencapai 14,73 jt ton/thn.Secara ekonomi, jumlah sampah makanan yang besar itu setara dg kerugian Rp 330T/thn
NB:Sampah makanan MBG diperkirakan 1,4 juta ton/thn setara dg Rp. 33 T",Kualitas Pangan
"Keracunan Massal Makan Bergizi Gratis, 22 Siswa Dilarikan ke RS Tembilahan   https://t.co/zlg2xrMBab",Kualitas Pangan
"@noireilune Ga jelas emang. Judulnya makan bergizi gratis tp isinya kagak ada gizi2nya. Diprotes malah dibilang ga bersyukur. Kalo mau kayak gitu mah namanya bukan makan bergizi, tp makan gratis aja 😭

Cuma buang2 duit doang",Anggaran
@NarasiNewsroom Panjang nya gimana ya? Disaat banyaknya isu korupsi dan lg jor2annya anggaran untuk mbg. Terus ngomongnya begini nih? Serius?,Anggaran
Pelaksanaan Program Presiden Republik Indonesia Berupa Makan Bergizi Gratis (MBG) di Kec.Bandar Baru Kab.Pidie Jaya https://t.co/bkoefmpgOw,Distribusi
"@kompascom MBG, B nya belatung",Kualitas Pangan
@NOTASLIMBOY Coba setiap hari di rilis sekolah mana saja di seluruh Indonesia yg dapet MBG data ini bisa di akses oleh umum di medsos dll.,Tata Kelola
"@pureblood_4ever Gara2 PROGRAM BRENGSEK MBG seluruh DANA PUSAT KE DAERAH DIPOTONG EFISIENSI ANGGARAN

akhirnya daerah mencari uang sendiri dan seperti ini akhirnya

KAPAN PENTOLAN MBG DILEMPAR MASSA JUGA",Anggaran
Ada Mbg tu yang repot sebenarnya guru anjr 😭🤝 capek banget,Tata Kelola
@SumayaLawFirm @BinWaqqash70821 Waktu pilpres Loe ga tau. Semua masalah dijawab dengan MBG. Makanya Loe sebagai pengikut juga guoblock,Politik
"MBG hadir bukan hanya untuk mengenyangkan, tapi juga menumbuhkan kecerdasan dan semangat berkarya sejak dini. https://t.co/abwk1znDJ5",Sasaran Penerima
"@AirinDatangLagi Dr awal MBG ini ada, anak2ku gk pernah ngerasain yg namanya itu MBG, anggaran ny doang yg besar tp gk tau lari kemana itu semua",Distribusi
"Babinsa Koramil jajaran Kodim 1420/Sidrap mendampingi pelaksanaan program makan gratis bergizi di sekolah di empat Kecamatan wilayah Kabupaten Sidrap, Selasa (29/7/2025). https://t.co/aGhZJvIPxW",Distribusi
@eau_de_rean perasaan mbg sklh lu ngerakit mulu dah 😭,Lainnya
"Pemerintah pusat menunjukkan komitmen kuat dalam membangun sumber daya manusia (SDM) di tanah Papua melalui Program Makan Bergizi Gratis (MBG). Menteri Hak Asasi Manusia, Natalius Pigai menekankan pentingnya program ini dalam menyediakan gizi seimbang bagi generasi muda di Papua. https://t.co/bL2FGyCdC1",Sasaran Penerima
"Program Makan Bergizi Gratis (MBG) telah mencapai kemajuan signifikan dengan hampir 7 juta orang menerima manfaatnya, dan Badan Gizi Nasional (BGN) menargetkan peningkatan signifikan dengan rencana mencapai 24 juta orang pada Agustus 2025.
https://t.co/uXaDwqqipS",Sasaran Penerima
"Ya Allah stop MBG pak @prabowo 
Sudah banyak korban..😭😭
Jangan dirusak generasi emas mu..
Hapus programmu..",Kualitas Pangan
"turun juga 😌 
berasa jd kurcaci diantara bpk2 yg tinggi2 ini hahaha 

note : kunjungan menhan singapur ke mbg jakut https://t.co/dSPK7MrORq",Politik
Pengelolaan MBG harus belajar dari ransum TNI yg tinggal dipanasin &amp; masjid-masjid yg biasa kasih maksi/sarapan/buka,Tata Kelola
"@budimandjatmiko Program MBG mampu menjadikan semua sektor bergerak. Bukan sekedar  meningkatkan SDM nya, tetapi sektor-sektor lain sebagai pendukung ikut terpacu untuk memperbaiki bidangnya masing2. Dan pasti akan membuka lahan2 ekonomi baru.",Ekonomi
Kepala BGN Siap Kejar Target Prabowo 20 Juta Penerima MBG Sebelum 17 Agustus https://t.co/1tv6r8WPG8 lewat @rakyatpembaruan.com,Sasaran Penerima
"@amyour_joy Ini pap ku kak, sengaja pke masker soalnya belum dapet mbg 🤭 https://t.co/vM1Q5VgGu6",Lainnya
Menu MBG telah dirancang untuk memenuhi standar angka kecukupan gizi harian. MBG juga perluas akses gizi hingga daerah terpencil https://t.co/05dR69A9Lr,Sasaran Penerima
mbg di sekul gue enak day one doang anjir makin kesini menu nya makin ga enak mana bau lagi,Kualitas Pangan
Makan Bergizi Gratis upaya nyata dalam mengurangi masalah gizi buruk https://t.co/HiX4fQGxAI,Sasaran Penerima
"MBG serap hampir separuh anggaran pendidikan Rp 757,8 triliun di RAPBN 2026

https://t.co/2tkp5rsWfi",Anggaran
"@Maudy_Apain @KangManto123 @BANGSAygSUJUD @prabowo @99propaganda @florieliciouss @are_inismyname @R_min80 @tonybulumanu @Ndons_Back @Minietweets_ @EdySularno96489 @kiwalipitu @romoatheist Didaerahku jg blm ada.
Tp yg kami harap kuliah gratis bkn MBG, sbb skr anak orng kaya dan miskin gak jauh bdrbeda menu makannya diumah.
Lagian kalo buget 10 ribu dpt apa di Kalimantan, nasi kuning lauk telor aja 13 ribu.",Distribusi
@LembagaKERIS MBG jangan lupa min!,Lainnya
Yayasan Titian Mas Yapen Luncurkan Program MBG https://t.co/v3PMRflgxz,Lainnya
"@tempodotco yaa but bayar utang, MBG dan gaji para pejabat yg punya dobel jabatan... gitu aja pake nanya...",Anggaran
"MBG itu makan Bergilir Gratis karna menurut informasi yang gua himpun

Selain tidak semua sekolah dapat bahkan dipelosok sekalipun

MBG ini digilir misal Hari ini sekolah A dapat MBG Lusa atau bahkan Sebulan kemudian belum tentu dapat lagi itu MBG

Terus BERGIZI nya dari mana ??",Distribusi
@BigAlphaID MBG dari awal keluar ga pernah ada itungan detailnya 😂,Anggaran
"Kalau uang MBG kurang ambil aja dari koruptor, ngurus negara segampang itu kok dibikin ribet sih? 

Oh lupa salah satu komplotan ya?",Anggaran
"Kasus Stunting Tinggi, Program Makan Bergizi Gratis Diharapkan Efektif https://t.co/AnKxIypQYD",Sasaran Penerima
"Hasil Program MBG, Bos BGN Klaim Dongkrak Kehadiran Siswa dan Pacu IQ Naik https://t.co/7o8QGyNmat",Sasaran Penerima
Program MBG Bagi Generasi Penerus Bangsa https://t.co/BGcCSwo9kL,Sasaran Penerima
"@susipudjiastuti @prabowo @setkabgoid @KemensetnegRI bukti kalau negara tdk peduli dengan pendidikan, bagaimana mau sejahtera generasi.nya, kalau gurunya saja gak sejahtera. MBG hanya ajang untu bagi2 dana korupsi apa tdk sebaiknya untuk kesejahteraan guru2,,",Lainnya
@boonekapanda Menunggu mbg,Politik
"400 Siswa di Wates Keracunan Akibat Mengonsumsi Menu Makan Bergizi Gratis (MBG), Begini Penjelasan Dinas Kesehatan Kulon Progo  https://t.co/hAEgzPX9Vk",Kualitas Pangan
@BosPurwa MBG = Makanan Busuk Gratis,Kualitas Pangan
"🇮🇩🤝🇰🇷 Indonesia belajar dari Korea Selatan untuk program makan gratis, Fokus: bahan lokal, ketahanan pangan desa, dan gizi anak.

💬 Kepala BGN: ""Kita adopsi pendekatan Korea, pakai bahan lokal, ramah lingkungan. 85% anggaran untuk beli produk pertanian.""

Program makan gratis https://t.co/pjjb5WIY9m",Tata Kelola
@VIVAcoid Coba berikan perbedaan antara Lapangan Kerja dan Kerjaan? Kira kira program MBG sudah menghasilkan yang mana?,Politik
"@PresidenKopi MBG 71 T 
KMP 400 T 

Kecil kalau hanya 3.1 T 

Pangkas saja tuh Bu",Anggaran
"@seruanhl @NgkongRoses @BiLLRaY2019 @Urrangawak @denni_sauya @Anak__Ogi @AntoniusCDN @DS_yantie @Ary_PrasKe2 @Marbot_Udien @HumorJonTampan Mirip MBG....
Dari 20rb turun 15rb lalu 10rb 

Pada kakean janji manissss tokkk",Anggaran
"@hansssolo @bangherwin Pemerintahan Prabowo bisa menghindari risiko jika terapkan reformasi struktural, diversifikasi ekonomi, &amp; pengelolaan utang ketat—dengan utang naik ke ~41% PDB &amp; defisit melebar. Namun, memaksakan janji seperti MBG (realisasi ~7% dari Rp71T) berisiko tinggi tanpa revenue kuat.",Politik
"@RaharjoK72001 @ARSIPAJA Malah yg ga dpt  MBG malah di suruh TTD bahwa mereka dpt MBG ...perlu diusut ini siapa yg nyuruh kpl sekolah nya . MMG sinting neh negra idiot dan mafia ada aja kelakuan nya , otak nya korup semua njiirr 😢",Tata Kelola
"@ARSIPAJA Program MBG bukan main-main. Di tangan Prabowo 🇮🇩, percepatannya gila banget! Ini yang disebut strong leadership 💪",Sasaran Penerima
Anak-anak udah seminggu dapet mbg. Perhari ini mulai ada laporan anak diare dari orangtua siswa. 😢,Kualitas Pangan
"@tempodotco najis, kata adekku aja mending gaada mbg daripada mbg kaya gini. apalagi sekolah deket adekku ada yang pernah keracunan mbg",Kualitas Pangan
"Makan Bergizi Gratis buat para santri, semoga berkah selalu",Sasaran Penerima
"Mana lebih penting pendidikan atau makan gratis, menyoroti RAPBN 2026 yang habiskan hampir setengah anggaran pendidikan untuk MBG? 

https://t.co/na7if2T84a",Anggaran
jadi inget sekolah gw jg jadi sasaran MBG (muak),Lainnya
Dandim Mimika Hadiri Launching Program Makan Bergizi Gratis di SD Nawaripi https://t.co/Jqfu0mtO0x,Distribusi
"Sudahlah pak @prabowo, turunkan ego mu...
Mau sampai brp kali kejadian keracunan MBG ini jgn sampai ada anak yg MD...
Gosah malu apalagi gengsi, aku sbg org tua anak yg msh SD ikhlas klu MBG ini dihentikan...

Atau klu mau digantikan uang saja utk anak² itu, bisa lbh bermanfaat",Politik
Astaga! Kemarin hari anak? Dan kmrin ada yg keracunan MBG. 🥲,Kualitas Pangan
"@yus13rizal @DS_yantie @prabowo Kritik kayak gini yg harusnya rame, bukan asal hujat. Gak bisa dihentikan? Ya jangan. Tapi harus dibenerin. Lanjutkan MBG, dgn pelaksanaan yg makin transparan &amp; akuntabel.",Tata Kelola
"@wahkerensih @DPR_RI @prabowo peduli kah? Oh tidak mereka hanya peduli MBG, Danantara, naikin pajak, dan naikin gaji pejabat ngangong sehari 3 juta 😏",Anggaran
@kkindex Yang ciki cikian itu dari inisiativ pihak yayasan kak bukan dari BGN dan itu sudah ditegur dan disuruh ganti karena meski libur harus tetap menu yang sama.Lanjutkan MBG,Kualitas Pangan
"ANTARA -  ANTARA -  MBG untuk sasaran 3B baru 2,6 persen, Mendukbangga minta TPK berperan https://t.co/EcTH4qX9w7 https://t.co/bk1bXGtSwA",Sasaran Penerima
"Apa benar MBG berpotensi meningkatkan kemampuan matematika dan bahasa Inggris terhadap siswa? 🍱

Yuk, cek jawabannya di sini! ✨
🔽🔽🔽

Wakil Menteri Pendidikan, Sains, dan Teknologi (Wamendiktisaintek) Stella Christie menyatakan Program Makan Bergizi Gratis (MBG) berpotensi https://t.co/SGFuVjkP1k",Politik
@kiminggnu ini mbg jg bukan,Lainnya
Wamentan Sudaryono Dorong Hilirisasi Produk Susu dan Pembibitan Ternak Nasional Dukung Program MBG https://t.co/CIsBDa09cu,Ekonomi
@regar_op0sisi Rezim MBG,Politik
@BosPurwa Halah... Apa lagiii.... Ini... Hadeehhh.... Makin ngawur aja... Mana bisa MBG meningkatkan kecerdasan kalo Makan Busuk Gratis.... Bangke bener dah... Dah banyak korbannya MBG. Masih mau nambah??,Politik
@rayworstt open jastip MBG prabowo,Lainnya
MBG penuhi nutrisi anak-anak https://t.co/NtOJ4iLoi4,Lainnya
Lagi dan lagi keracunan MBG..program kebanggaan pak @prabowo pengawasan yg kurang baik..0elaksanaan asal2 lan.. https://t.co/nTuctPxLgm,Kualitas Pangan
"@kompascom Dungu, yg harus dipanggil itu supplier MBG nya kenapa sampai ada belatungnya, anak sekolah kan korban kecerobohan MBG dan pihak sekolah yg tidak dapat menjaga QC",Kualitas Pangan
"@NenkMonica Masih kah MBG dilanjutkan jika seperti ini?!?!
@prabowo @gibran_tweet @Puspen_TNI @DivHumas_Polri @kemendagri",Politik
"@nung_306 @NOTASLIMBOY Data bisa dibuat sefantastis mungkin pada kenyataan tidak demikian, mbg hanya ladang bagi maling-maling atas dasar bantuan ke rakyat.",Anggaran
"Program MBG di Rembang Tambahkan Menu Lele Lokal, Siswa SDN 1 Soditan Lahap Sarapan -  https://t.co/RiC2AbCHzx https://t.co/aID2Mg2faP",Kualitas Pangan
@seaismyname08__ Ni dah kek mbg but in professional field,Lainnya
"anak masuk sekolah, mbg mulai lagi, keracunan lagi. bukannya berbenah malah makin aneh 😭 stop plis, bener2 nggak berpikir kayaknya",Kualitas Pangan
"@abu_waras mbg ampe yg belatungan ampe keracunan... rapat menteri makannya mewaaaah, sedap nikmat. https://t.co/3Wu5PwbHXW",Anggaran
"Dapur MBG Metro Timur Resmi Diluncurkan, 2.448 Ompreng Dibagikan
https://t.co/qvlYGtTXhD",Distribusi
